"SideBID","Year","DyadId","ConflictId","Location","GWNoLoc","SideA","GWNoA","SideA2nd","GWNoA2nd","SideB","SideB2nd","Incompatibility","TerritoryName","IntensityLevel","TypeOfConflict","rebel_age","origin","origin.name","parent.org.subset","splinter.source","ideology","delete","extraterritorial","rebpolwing","rebpolwinglegal","rebestimate","rebestlow","rebesthigh","rebstrength","centcontrol","strengthcent","mobcap","armsproc","fightcap","terrcont","terrname","effterrcont","conflicttype","transconstsupp","rebextpart","rebpresosts","presname","rebel.support","rtypesup","rsupname","gov.support","gtypesup","gsupname","govextpart","type.of.termination","prevactive","rebpolwing_bin","transconstsupp_bin","rebextpart_bin","rebpresosts_bin","rebel.support_bin","gov.support_bin","govextpart_bin","conflicttype_recode","duration","tot_eth","tot_eth_countries","eth_claim","eth_recruitment","eth_support","excluded","power_sharing","absolute","reg_aut","upgrade","downgrade","maxsize","minsize","conflicts","location","splinter.name","death","death.year","start","time","DISAP","KILL","POLPRIS","TORT","Amnesty","State","hathaway","ITT","genocide","rummel","massive_repression","executions","killing","additive","latentmean","latentsd","latentmean_lag","latentmean_lag2","latentmean_diff","latentmean_diff2","mtnest","Oil","ethfrac","relfrac","polity2","pop","realgdp","rgdppc","area","loot.dia","loot.gem","loot.gold","loot.oil","loot.drugs","lootable","tot.resource.sites","time1","stronger","multieth"
1260,1972,667,"1-78","Ethiopia","530","Government of Ethiopia",530,"","","ELF","","territory","Eritrea",1,"internal",8,"civilian gov","",0,1,"Secessionist",NA,0,"no",NA,12500,10000,15000,"weaker","yes","low","moderate","low","low","yes","Much of Eritrea","moderate","secessionist conflict","no","no","no","",NA,"military","Syria; Iraq; USSR",NA,"military","USA; Israel","no",NA,0,0,0,0,0,NA,NA,0,"identity",3943,1,1,1,1,1,1,0,0,0,0,0,0.03,0.03,1,NA,NA,0,NA,1964,8,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,-0.885084931481616,0.272660565021244,-0.646481187726621,-0.47405517474332,-0.238603743754995,-0.172426012983301,70.3999862670898,0,0.693593263626099,0.612200021743774,-9,30642.92,17949.54,585.76,1101000,0,1,1,0,1,1,5,9,0,0
1260,1973,667,"1-78","Ethiopia","530","Government of Ethiopia",530,"","","ELF","","territory","Eritrea",1,"internal",9,"civilian gov","",0,1,"Secessionist",NA,0,"no",NA,12500,10000,15000,"weaker","yes","low","moderate","low","low","yes","Much of Eritrea","moderate","secessionist conflict","no","no","no","",NA,"military","Syria; Iraq; USSR",NA,"military","USA; Israel","no",NA,0,0,0,0,0,NA,NA,0,"identity",3943,1,1,1,1,1,1,0,0,0,0,0,0.03,0.03,1,"Ethiopia","EPLF",1,1973,1964,9,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,-1.24553547771476,0.254692063519904,-0.885084931481616,-0.646481187726621,-0.360450546233144,-0.238603743754995,70.3999862670898,0,0.693593263626099,0.612200021743774,-9,31503.21,18275.31,580.11,1101000,0,1,1,0,1,1,5,10,0,0
1260,1974,667,"1-78","Ethiopia","530","Government of Ethiopia",530,"","","ELF","","territory","Eritrea",1,"internal",10,"civilian gov","",0,1,"Secessionist",NA,0,"no",NA,12500,10000,15000,"weaker","yes","low","moderate","low","low","yes","Much of Eritrea","moderate","secessionist conflict","no","no","no","",NA,"military","Syria; Iraq; USSR",NA,"military","USA; Israel","no",NA,0,0,0,0,0,NA,NA,0,"identity",3943,1,1,1,1,1,1,0,0,0,0,0,0.03,0.03,1,NA,NA,0,NA,1964,10,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,NA,NA,-1.85161402532934,0.238464229086964,-1.24553547771476,-0.885084931481616,-0.60607854761458,-0.360450546233144,70.3999862670898,0,0.693593263626099,0.612200021743774,0,32289.68,18531.27,573.91,1101000,0,1,1,0,1,1,5,11,0,0
1260,1975,667,"1-78","Ethiopia","530","Government of Ethiopia",530,"","","ELF","","territory","Eritrea",2,"internal",11,"civilian gov","",0,1,"Secessionist",NA,0,"no",NA,12500,10000,15000,"weaker","yes","low","moderate","low","low","yes","Much of Eritrea","moderate","secessionist conflict","no","no","some","Sudan","no",NA,"",NA,"military","USSR; Cuba","no","government victory",1,0,0,0,1,0,NA,0,"identity",2191,1,1,1,1,1,1,0,0,0,0,0,0.03,0.03,1,NA,NA,0,NA,1964,11,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,NA,NA,-2.17376937282468,0.244015921357252,-1.85161402532934,-1.24553547771476,-0.32215534749534,-0.60607854761458,70.3999862670898,0,0.693593263626099,0.612200021743774,-7,32958.96,19056.83,578.2,1101000,0,1,1,0,1,1,5,12,0,0
1260,1976,667,"1-78","Ethiopia","530","Government of Ethiopia",530,"","","ELF","","territory","Eritrea",2,"internal",12,"civilian gov","",0,1,"Secessionist",NA,0,"no",NA,12500,10000,15000,"weaker","yes","low","moderate","low","low","yes","Much of Eritrea","moderate","secessionist conflict","no","no","some","Sudan","no",NA,"",NA,"military","USSR; Cuba","no","government victory",1,0,0,0,1,0,NA,0,"identity",2191,1,1,1,1,1,1,0,0,0,0,0,0.03,0.03,1,NA,NA,0,NA,1964,12,NA,NA,NA,NA,5,4,NA,NA,1,1,1,1,NA,NA,-2.48396945875518,0.252668040060168,-2.17376937282468,-1.85161402532934,-0.3102000859305,-0.32215534749534,70.3999862670898,0,0.693593263626099,0.612200021743774,-7,33486.29,19915.62,594.74,1101000,0,1,1,0,1,1,5,13,0,0
1260,1977,667,"1-78","Ethiopia","530","Government of Ethiopia",530,"Government of South Yemen","680","ELF","","territory","Eritrea",2,"internationalized",13,"civilian gov","",0,1,"Secessionist",NA,0,"no",NA,12500,10000,15000,"weaker","yes","low","moderate","low","low","yes","Much of Eritrea","moderate","secessionist conflict","no","no","some","Sudan","no",NA,"",NA,"military","USSR; Cuba","no","government victory",1,0,0,0,1,0,NA,0,"identity",2191,1,1,1,1,1,1,0,0,0,0,0,0.03,0.03,1,NA,NA,0,NA,1964,13,NA,NA,NA,NA,5,4,NA,NA,1,1,1,1,NA,NA,-2.59807037473626,0.264394215506316,-2.48396945875518,-2.17376937282468,-0.11410091598108,-0.3102000859305,70.3999862670898,0,0.693593263626099,0.612200021743774,-7,33903.62,20146.19,594.22,1101000,0,1,1,0,1,1,5,14,0,0
1260,1978,667,"1-78","Ethiopia","530","Government of Ethiopia",530,"Government of South Yemen","680","ELF","","territory","Eritrea",2,"internationalized",14,"civilian gov","",0,1,"Secessionist",NA,0,"no",NA,12500,10000,15000,"weaker","yes","low","moderate","low","low","yes","Much of Eritrea","moderate","secessionist conflict","no","no","some","Sudan","no",NA,"",NA,"military","USSR; Cuba","no","government victory",1,0,0,0,1,0,NA,0,"identity",2191,1,1,1,1,1,1,0,0,0,0,0,0.03,0.03,1,NA,NA,0,NA,1964,14,NA,NA,NA,NA,5,5,NA,NA,1,1,1,0,NA,NA,-2.59580543169923,0.263097382975421,-2.59807037473626,-2.48396945875518,0.00226494303703006,-0.11410091598108,70.3999862670898,0,0.693593263626099,0.612200021743774,-7,34294.03,20511.1,598.1,1101000,0,1,1,0,1,1,5,15,0,0
1260,1979,667,"1-78","Ethiopia","530","Government of Ethiopia",530,"","","ELF","","territory","Eritrea",1,"internal",15,"civilian gov","",0,1,"Secessionist",NA,0,"no",NA,12500,10000,15000,"weaker","yes","low","moderate","low","low","yes","Much of Eritrea","moderate","secessionist conflict","no","no","some","Sudan","no",NA,"",NA,"military","USSR; Cuba","no","government victory",1,0,0,0,1,0,NA,0,"identity",2191,1,1,1,1,1,1,0,0,0,0,0,0.03,0.03,1,NA,NA,0,NA,1964,15,NA,NA,NA,NA,4,4,NA,NA,1,1,1,0,NA,NA,-2.33260435732638,0.233571061877922,-2.59580543169923,-2.59807037473626,0.26320107437285,0.00226494303703006,70.3999862670898,0,0.693593263626099,0.612200021743774,-7,34773.64,20986.75,603.52,1101000,0,1,1,0,1,1,5,16,0,0
1260,1980,667,"1-78","Ethiopia","530","Government of Ethiopia",530,"","","ELF","","territory","Eritrea",1,"internal",16,"civilian gov","",0,1,"Secessionist",NA,0,"no",NA,12500,10000,15000,"weaker","yes","low","moderate","low","low","yes","Much of Eritrea","moderate","secessionist conflict","no","no","some","Sudan","no",NA,"",NA,"military","USSR; Cuba","no","government victory",1,0,0,0,1,0,NA,0,"identity",2191,1,1,1,1,1,1,0,0,0,0,0,0.03,0.03,1,NA,NA,0,NA,1964,16,NA,NA,NA,NA,4,5,NA,NA,0,1,0,1,NA,NA,-2.07846670761026,0.221691152406108,-2.33260435732638,-2.59580543169923,0.25413764971612,0.26320107437285,70.3999862670898,0,0.693593263626099,0.612200021743774,-7,35426.28,22336.52,630.51,1101000,0,1,1,0,1,1,5,17,0,0
1017,1946,668,"1-17","Vietnam (North Vietnam)","816","Government of France",220,"","","Viet minh","","territory","Vietnam",2,"extrasystemic",0,NA,NA,NA,NA,NA,NA,1,"explicit link","no",250000,250000,250000,"parity","yes","moderate","high","moderate","moderate","yes","Parts of North Vietnam","moderate","anti-colonial","no","no","no","",NA,"military","USSR; China ","no",NA,"","no","decolonization",0,1,0,0,0,NA,0,0,"identity",2800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,1946,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,0,0.261046767234802,0.185800015926361,10,NA,NA,NA,NA,0,0,1,1,0,1,7,1,0,NA
1017,1947,668,"1-17","Vietnam (North Vietnam)","816","Government of France",220,"","","Viet minh","","territory","Vietnam",2,"extrasystemic",1,NA,NA,NA,NA,NA,NA,1,"explicit link","no",250000,250000,250000,"parity","yes","moderate","high","moderate","moderate","yes","Parts of North Vietnam","moderate","anti-colonial","no","no","no","",NA,"military","USSR; China ","no",NA,"","no","decolonization",0,1,0,0,0,NA,0,0,"identity",2800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,1946,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,0,0.261046767234802,0.185800015926361,10,NA,NA,NA,NA,0,0,1,1,0,1,7,2,0,NA
1017,1948,668,"1-17","Vietnam (North Vietnam)","816","Government of France",220,"","","Viet minh","","territory","Vietnam",2,"extrasystemic",2,NA,NA,NA,NA,NA,NA,1,"explicit link","no",250000,250000,250000,"parity","yes","moderate","high","moderate","moderate","yes","Parts of North Vietnam","moderate","anti-colonial","no","no","no","",NA,"military","USSR; China ","no",NA,"","no","decolonization",0,1,0,0,0,NA,0,0,"identity",2800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,1946,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,0,0.261046767234802,0.185800015926361,10,NA,NA,NA,NA,0,0,1,1,0,1,7,3,0,NA
1017,1949,668,"1-17","Vietnam (North Vietnam)","816","Government of France",220,"","","Viet minh","","territory","Vietnam",2,"extrasystemic",3,NA,NA,NA,NA,NA,NA,1,"explicit link","no",250000,250000,250000,"parity","yes","moderate","high","moderate","moderate","yes","Parts of North Vietnam","moderate","anti-colonial","no","no","no","",NA,"military","USSR; China ","no",NA,"","no","decolonization",0,1,0,0,0,NA,0,0,"identity",2800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,1946,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.348965486941501,0.589595400189685,NA,NA,NA,NA,10.5,0,0.261046767234802,0.185800015926361,10,NA,NA,NA,NA,0,0,1,1,0,1,7,4,0,NA
1017,1950,668,"1-17","Vietnam (North Vietnam)","816","Government of France",220,"","","Viet minh","","territory","Vietnam",2,"extrasystemic",4,NA,NA,NA,NA,NA,NA,1,"explicit link","no",250000,250000,250000,"parity","yes","moderate","high","moderate","moderate","yes","Parts of North Vietnam","moderate","anti-colonial","no","no","no","",NA,"military","USSR; China ","no",NA,"","no","decolonization",0,1,0,0,0,NA,0,0,"identity",2800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,1946,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.364177910762401,0.577839339919332,0.348965486941501,NA,0.0152124238209,NA,10.5,0,0.261046767234802,0.185800015926361,10,42518.59,267256.56,6285.64,NA,0,0,1,1,0,1,7,5,0,NA
1017,1951,668,"1-17","Vietnam (North Vietnam)","816","Government of France",220,"","","Viet minh","","territory","Vietnam",2,"extrasystemic",5,NA,NA,NA,NA,NA,NA,1,"explicit link","no",250000,250000,250000,"parity","yes","moderate","high","moderate","moderate","yes","Parts of North Vietnam","moderate","anti-colonial","no","no","no","",NA,"military","USSR; China ","no",NA,"","no","decolonization",0,1,0,0,0,NA,0,0,"identity",2800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,1946,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.371744841471983,0.570458054066186,0.364177910762401,0.348965486941501,0.00756693070958198,0.0152124238209,10.5,0,0.261046767234802,0.185800015926361,10,42862.76,283062.63,6603.93,NA,0,0,1,1,0,1,7,6,0,NA
1017,1952,668,"1-17","Vietnam (North Vietnam)","816","Government of France",220,"","","Viet minh","","territory","Vietnam",2,"extrasystemic",6,NA,NA,NA,NA,NA,NA,1,"explicit link","no",250000,250000,250000,"parity","yes","moderate","high","moderate","moderate","yes","Parts of North Vietnam","moderate","anti-colonial","no","no","no","",NA,"military","USSR; China ","no",NA,"","no","decolonization",0,1,0,0,0,NA,0,0,"identity",2800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,1946,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.37050973541235,0.562529593173658,0.371744841471983,0.364177910762401,-0.00123510605963301,0.00756693070958198,10.5,0,0.261046767234802,0.185800015926361,10,43184.49,291018.91,6738.97,NA,0,0,1,1,0,1,7,7,0,NA
1017,1953,668,"1-17","Vietnam (North Vietnam)","816","Government of France",220,"","","Viet minh","","territory","Vietnam",2,"extrasystemic",7,NA,NA,NA,NA,NA,NA,1,"explicit link","no",250000,250000,250000,"parity","yes","moderate","high","moderate","moderate","yes","Parts of North Vietnam","moderate","anti-colonial","no","no","no","",NA,"military","USSR; China ","no",NA,"","no","decolonization",0,1,0,0,0,NA,0,0,"identity",2800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,1946,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.362812941052715,0.555951902478832,0.37050973541235,0.371744841471983,-0.007696794359635,-0.00123510605963301,10.5,0,0.261046767234802,0.185800015926361,10,43495.95,302467.84,6953.93,NA,0,0,1,1,0,1,7,8,0,NA
1017,1954,668,"1-17","Vietnam (North Vietnam)","816","Government of France",220,"","","Viet minh","","territory","Vietnam",2,"extrasystemic",8,NA,NA,NA,NA,NA,NA,1,"explicit link","no",250000,250000,250000,"parity","yes","moderate","high","moderate","moderate","yes","Parts of North Vietnam","moderate","anti-colonial","no","no","no","",NA,"military","USSR; China ","no",NA,"","no","decolonization",0,1,0,0,0,NA,0,0,"identity",2800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,1946,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.348103446597528,0.548701392112326,0.362812941052715,0.37050973541235,-0.014709494455187,-0.007696794359635,10.5,0,0.261046767234802,0.185800015926361,10,43822.51,319268.06,7285.48,NA,0,0,1,1,0,1,7,9,0,NA
1020,1947,669,"1-21","Madagascar (Malagasy)","580","Government of France",220,"","","MDRM","","territory","Malagasy",2,"extrasystemic",0,NA,NA,NA,NA,NA,NA,1,"explicit link","yes",5500,5000,6000,"weaker","yes","moderate","moderate","low","low","yes","Parts of Rural Madagascar","moderate","anti-colonial","no","no","no","","no",NA,"","no",NA,"","no","government victory",0,1,0,0,0,0,0,0,"identity",277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,1947,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,0,0.261046767234802,0.185800015926361,10,NA,NA,NA,NA,0,0,1,1,0,1,7,1,0,NA
1584,1954,671,"1-22","Paraguay","150","Government of Paraguay",150,"","","Military faction (forces of Alfredo Stroessner)","","government","",1,"internal",0,"military faction","",1,0,"Coup",NA,0,"no",NA,NA,NA,NA,"stronger","yes","high","moderate","high","high","no",NA,NA,"coup d'etat","no","no","no","","no",NA,"","no",NA,"","no","rebel victory",0,0,0,0,0,0,0,0,"coup d'etat",0,1,1,0,1,0,0,0,1,0,0,0,0.945,0.945,1,NA,NA,0,NA,1954,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,-0.0296766728946977,0.433507289450665,NA,NA,NA,NA,1.10000002384186,0,0.144922375679016,0.180000007152557,-9,1643.74,2534.16,1541.71,NA,1,0,1,0,0,1,2,1,1,0
1601,1962,672,"1-80","Venezuela","101","Government of Venezuela",101,"","","Military faction (navy)","","government","",1,"internal",0,"military faction","",1,0,"Coup",NA,0,"no",NA,400,400,400,"much weaker","yes","high","low","moderate","moderate","no",NA,NA,"coup d'etat","no","no","no","","no",NA,"","no",NA,"","no","government victory",0,0,0,0,0,0,0,0,"coup d'etat",1,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,1,NA,NA,0,NA,1962,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.731539493503556,0.631150391770484,NA,NA,NA,NA,21.2999973297119,1,0.107347011566162,0.0776000022888184,6,8084.83,106819.55,13212.34,882050,1,0,1,1,0,1,144,1,0,0
1583,1947,673,"1-22","Paraguay","150","Government of Paraguay",150,"","","Opposition coalition (Febreristas, Liberals and Communists)","","government","",2,"internal",0,"political organization","",0,0,"Leftist",NA,0,"explicit link","yes",3300,2000,4500,"weaker","yes","high","moderate","moderate","moderate","yes","Concepcion and eastern Paraguay","high","civil war","no","no","no","","no",NA,"","no",NA,"","no","government victory",0,1,0,0,0,0,0,0,"civil war",167,1,1,0,1,0,0,0,1,0,0,0,0.945,0.945,1,NA,NA,0,NA,1947,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.10000002384186,0,0.144922375679016,0.180000007152557,-5,NA,NA,NA,NA,1,0,1,0,0,1,2,1,0,0
1263,1963,675,"1-82","Guinea-Bissau","404","Government of Portugal",235,"","","PAIGC","","territory","Guinea-Bissau",1,"extrasystemic",0,NA,NA,NA,NA,NA,NA,1,"explicit link","no",10000,10000,10000,"weaker","yes","moderate","high","low","low","no",NA,NA,"anti-colonial","explicit","no","extensive","Guinea; Senegal",NA,"military","Guinea; Senegal","no",NA,"","no","decolonization",0,1,1,0,1,NA,0,0,"identity",3986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,1963,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,-1.44395685496007,0.251024022304588,NA,NA,NA,NA,5.80000066757202,0,0.00567626953125,0.112800002098083,-9,8720.15,37409.84,4290.05,91500,NA,NA,NA,NA,NA,NA,NA,1,0,NA
1263,1964,675,"1-82","Guinea-Bissau","404","Government of Portugal",235,"","","PAIGC","","territory","Guinea-Bissau",1,"extrasystemic",1,NA,NA,NA,NA,NA,NA,1,"explicit link","no",10000,10000,10000,"weaker","yes","moderate","high","low","low","no",NA,NA,"anti-colonial","explicit","no","extensive","Guinea; Senegal",NA,"military","Guinea; Senegal","no",NA,"","no","decolonization",0,1,1,0,1,NA,0,0,"identity",3986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,1963,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,-1.44428528745309,0.251246892986332,-1.44395685496007,NA,-0.000328432493019948,NA,5.80000066757202,0,0.00567626953125,0.112800002098083,-9,8759.42,38908.64,4441.92,91500,NA,NA,NA,NA,NA,NA,NA,2,0,NA
1263,1965,675,"1-82","Guinea-Bissau","404","Government of Portugal",235,"","","PAIGC","","territory","Guinea-Bissau",1,"extrasystemic",2,NA,NA,NA,NA,NA,NA,1,"explicit link","no",10000,10000,10000,"weaker","yes","moderate","high","low","low","no",NA,NA,"anti-colonial","explicit","no","extensive","Guinea; Senegal",NA,"military","Guinea; Senegal","no",NA,"","no","decolonization",0,1,1,0,1,NA,0,0,"identity",3986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,1963,2,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,-1.44177754270105,0.251391476386761,-1.44428528745309,-1.44395685496007,0.00250774475204008,-0.000328432493019948,5.80000066757202,0,0.00567626953125,0.112800002098083,-9,8765.52,41551.98,4740.39,91500,NA,NA,NA,NA,NA,NA,NA,3,0,NA
1263,1966,675,"1-82","Guinea-Bissau","404","Government of Portugal",235,"","","PAIGC","","territory","Guinea-Bissau",1,"extrasystemic",3,NA,NA,NA,NA,NA,NA,1,"explicit link","no",10000,10000,10000,"weaker","yes","moderate","high","low","low","no",NA,NA,"anti-colonial","explicit","no","extensive","Guinea; Senegal",NA,"military","Guinea; Senegal","no",NA,"","no","decolonization",0,1,1,0,1,NA,0,0,"identity",3986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,1963,3,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,-1.43951436441854,0.252287740515689,-1.44177754270105,-1.44428528745309,0.00226317828250999,0.00250774475204008,5.80000066757202,0,0.00567626953125,0.112800002098083,-9,8746.27,42550.06,4864.94,91500,NA,NA,NA,NA,NA,NA,NA,4,0,NA
1263,1967,675,"1-82","Guinea-Bissau","404","Government of Portugal",235,"","","PAIGC","","territory","Guinea-Bissau",1,"extrasystemic",4,NA,NA,NA,NA,NA,NA,1,"explicit link","no",10000,10000,10000,"weaker","yes","moderate","high","low","low","no",NA,NA,"anti-colonial","explicit","no","extensive","Guinea; Senegal",NA,"military","Guinea; Senegal","no",NA,"","no","decolonization",0,1,1,0,1,NA,0,0,"identity",3986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,1963,4,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,-1.43486405328529,0.251761079024014,-1.43951436441854,-1.44177754270105,0.00465031113324987,0.00226317828250999,5.80000066757202,0,0.00567626953125,0.112800002098083,-9,8740.7,45736.16,5232.55,91500,NA,NA,NA,NA,NA,NA,NA,5,0,NA
1263,1968,675,"1-82","Guinea-Bissau","404","Government of Portugal",235,"","","PAIGC","","territory","Guinea-Bissau",1,"extrasystemic",5,NA,NA,NA,NA,NA,NA,1,"explicit link","no",10000,10000,10000,"weaker","yes","moderate","high","low","low","no",NA,NA,"anti-colonial","explicit","no","extensive","Guinea; Senegal",NA,"military","Guinea; Senegal","no",NA,"","no","decolonization",0,1,1,0,1,NA,0,0,"identity",3986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,1963,5,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,-1.43003781037392,0.25238553833023,-1.43486405328529,-1.43951436441854,0.00482624291137013,0.00465031113324987,5.80000066757202,0,0.00567626953125,0.112800002098083,-9,8752.27,52098.44,5952.56,91500,NA,NA,NA,NA,NA,NA,NA,6,0,NA
1263,1969,675,"1-82","Guinea-Bissau","404","Government of Portugal",235,"","","PAIGC","","territory","Guinea-Bissau",1,"extrasystemic",6,NA,NA,NA,NA,NA,NA,1,"explicit link","no",10000,10000,10000,"weaker","yes","moderate","high","low","low","no",NA,NA,"anti-colonial","explicit","no","extensive","Guinea; Senegal",NA,"military","Guinea; Senegal","no",NA,"","no","decolonization",0,1,1,0,1,NA,0,0,"identity",3986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,1963,6,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,-1.41602925460639,0.252947673355635,-1.43003781037392,-1.43486405328529,0.01400855576753,0.00482624291137013,5.80000066757202,0,0.00567626953125,0.112800002098083,-9,8735.13,53704.43,6148.1,91500,NA,NA,NA,NA,NA,NA,NA,7,0,NA
1263,1970,675,"1-82","Guinea-Bissau","404","Government of Portugal",235,"","","PAIGC","","territory","Guinea-Bissau",1,"extrasystemic",7,NA,NA,NA,NA,NA,NA,1,"explicit link","no",10000,10000,10000,"weaker","yes","moderate","high","low","low","no",NA,NA,"anti-colonial","explicit","no","extensive","Guinea; Senegal",NA,"military","Guinea; Senegal","no",NA,"","no","decolonization",0,1,1,0,1,NA,0,0,"identity",3986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,1963,7,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,-1.39063832042869,0.254377791512642,-1.41602925460639,-1.43003781037392,0.0253909341776999,0.01400855576753,5.80000066757202,0,0.00567626953125,0.112800002098083,-9,8684.24,57625.43,6635.63,91500,NA,NA,NA,NA,NA,NA,NA,8,0,NA
1263,1971,675,"1-82","Guinea-Bissau","404","Government of Portugal",235,"","","PAIGC","","territory","Guinea-Bissau",1,"extrasystemic",8,NA,NA,NA,NA,NA,NA,1,"explicit link","no",10000,10000,10000,"weaker","yes","moderate","high","low","low","no",NA,NA,"anti-colonial","explicit","no","extensive","Guinea; Senegal",NA,"military","Guinea; Senegal","no",NA,"","no","decolonization",0,1,1,0,1,NA,0,0,"identity",3986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,1963,8,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,-1.34033106705671,0.255914111791207,-1.39063832042869,-1.41602925460639,0.0503072533719802,0.0253909341776999,5.80000066757202,0,0.00567626953125,0.112800002098083,-9,8732.17,62000.95,7100.29,91500,NA,NA,NA,NA,NA,NA,NA,9,0,NA
1263,1972,675,"1-82","Guinea-Bissau","404","Government of Portugal",235,"","","PAIGC","","territory","Guinea-Bissau",1,"extrasystemic",9,NA,NA,NA,NA,NA,NA,1,"explicit link","no",10000,10000,10000,"weaker","yes","moderate","high","low","low","no",NA,NA,"anti-colonial","explicit","no","extensive","Guinea; Senegal",NA,"military","Guinea; Senegal","no",NA,"","no","decolonization",0,1,1,0,1,NA,0,0,"identity",3986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,1963,9,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,-1.24471180506582,0.25789870327488,-1.34033106705671,-1.39063832042869,0.09561926199089,0.0503072533719802,5.80000066757202,0,0.00567626953125,0.112800002098083,-9,8820.65,66873.09,7581.43,91500,NA,NA,NA,NA,NA,NA,NA,10,0,NA
